pathway	contrast	mean_FLT	mean_GC	diff	t_stat	p_value	n_FLT	n_GC	mean_group1	mean_group2	n_group1	n_group2	fdr
sa_biosynthesis	Flight_FLT_vs_GC	-0.011973102622194172	0.011895355202568668	-0.02386845782476284	-0.26097007397971406	0.7942917050396754	153.0	154.0					0.8863834969283334
sa_biosynthesis	HW_BRIC_vs_other			-0.9029675383519009	-10.948554032343804	9.489049711208331e-24			-0.2970674963307561	0.6059000420211448	206.0	101.0	1.9484182073681105e-22
sa_biosynthesis	HW_CARA_vs_other			-0.10481482903089133	-0.7380025071466445	0.4610803621123929			-0.09252383930739955	0.012290989723491777	36.0	271.0	0.6602742062243383
sa_biosynthesis	HW_VEGGIE_vs_other			1.2593589367434856	14.706641243481867	2.2397587948201777e-37			0.9927194224492618	-0.2666395142942237	65.0	242.0	6.898457088046147e-35
sa_biosynthesis	Flight_BRIC_FLT_vs_GC	-0.3327176002007223	-0.26343532286852384	-0.06928227733219844	-0.6758829754964394	0.4998804302325256	100.0	106.0					0.6812529757151234
sa_biosynthesis	Flight_CARA_FLT_vs_GC	-0.07464605448654991	-0.11040162412824919	0.03575556964169928	0.9280065927286673	0.3599457063729208	18.0	18.0					0.5407964759163882
sa_biosynthesis	Flight_VEGGIE_FLT_vs_GC	0.936671551418126	1.0581086053189197	-0.12143705390079373	-2.697587527400123	0.00895107455272017	35.0	30.0					0.01850289236401216
sa_biosynthesis	Organ_root_vs_other			-0.13573228453165176	-1.1154516515881692	0.26553501673149055			-0.11274179985528122	0.02299048467637055	52.0	255.0	0.4237553634885963
sa_biosynthesis	Organ_leaf_vs_other			1.1735958434143594	6.423430976980505	5.108048931987636e-10			1.1047856636701945	-0.06881017974416484	18.0	289.0	2.348177717988346e-09
sa_biosynthesis	Organ_shoot_vs_other			-0.9161548850623489	-3.632064497598827	0.0003297265018371393			-0.8863127063958233	0.029842178666525554	10.0	297.0	0.0007467335482782273
sa_biosynthesis	Organ_whole_seedling_vs_other			0.43524020431900473	4.940574439854	1.2863728211097702e-06			0.2268352856385688	-0.20840491868043592	147.0	160.0	4.554055504618496e-06
sa_signaling	Flight_FLT_vs_GC	-0.007767469153352872	0.007717031041966357	-0.015484500195319228	-0.1562910405124656	0.875907015502439	153.0	154.0					0.9465942483324604
sa_signaling	HW_BRIC_vs_other			-0.9915645827443411	-11.160696720606497	1.754974616515977e-24			-0.3262150581667056	0.6653495245776355	206.0	101.0	4.504434849057675e-23
sa_signaling	HW_CARA_vs_other			0.4478017728867459	2.9494563911773857	0.00342964942209621			0.3952908158055634	-0.052510957081182454	36.0	271.0	0.007235150835655018
sa_signaling	HW_VEGGIE_vs_other			1.033804107583959	9.76844293356827	8.672011017946345e-20			0.8149205017437064	-0.2188836058402525	65.0	242.0	7.631369695792784e-19
sa_signaling	Flight_BRIC_FLT_vs_GC	-0.3703203485633649	-0.28460629364155554	-0.08571405492180934	-0.6986702965718514	0.4855538271269727	100.0	106.0					0.6706303980049668
sa_signaling	Flight_CARA_FLT_vs_GC	0.41108724448213185	0.3794943871289949	0.03159285735313694	1.7724039301051844	0.08528875154402558	18.0	18.0					0.16017643582658464
sa_signaling	Flight_VEGGIE_FLT_vs_GC	0.8126869050055748	0.8175263646048598	-0.004839459599285001	-0.19855875413433235	0.8432472974197386	35.0	30.0					0.9275720271617125
sa_signaling	Organ_root_vs_other			0.17138807782985715	1.3012718207764773	0.19414754534040848			0.14235817539613488	-0.029029902433722284	52.0	255.0	0.33037261859030836
sa_signaling	Organ_leaf_vs_other			0.9074732659266853	4.440541939256305	1.2560931168168365e-05			0.8542663643414068	-0.053206901585278514	18.0	289.0	3.719968076726785e-05
sa_signaling	Organ_shoot_vs_other			-1.1800001184766744	-4.358040590215047	1.7956525549023424e-05			-1.1415636325328093	0.03843648594386504	10.0	297.0	5.217556480282278e-05
sa_signaling	Organ_whole_seedling_vs_other			0.5118970962435085	5.403383780560406	1.3197615122385885e-07			0.2667867602572026	-0.2451103359863059	147.0	160.0	5.145399313537788e-07
photosynthesis_light_reactions	Flight_FLT_vs_GC	0.02514458290563672	-0.024981306393262317	0.05012588929889904	0.5026461953624276	0.6155757791480039	153.0	154.0					0.7862565120550611
photosynthesis_light_reactions	HW_BRIC_vs_other			-0.07252517484601313	-0.6836439947736591	0.4947190306564897			-0.023860073809274653	0.04866510103673848	206.0	101.0	0.6802386671526733
photosynthesis_light_reactions	HW_CARA_vs_other			-0.2076053219125002	-1.3429786463126538	0.18027740427239616			-0.18326072390321668	0.02434459800928351	36.0	271.0	0.3101979917089274
photosynthesis_light_reactions	HW_VEGGIE_vs_other			0.22468889436900827	1.8504815489398552	0.06521105902109951			0.17711632715732906	-0.047572567211679205	65.0	242.0	0.12553128861561658
photosynthesis_light_reactions	Flight_BRIC_FLT_vs_GC	-0.0031036649737490075	-0.04344159157863826	0.040337926604889246	0.27596703672268535	0.7828527429541393	100.0	106.0					0.879995054123631
photosynthesis_light_reactions	Flight_CARA_FLT_vs_GC	-0.20891832442914035	-0.15760312337729293	-0.05131520105184742	-2.643397336644806	0.012324606756045117	18.0	18.0					0.02513893298584037
photosynthesis_light_reactions	Flight_VEGGIE_FLT_vs_GC	0.22622907204748138	0.11981812478548459	0.10641094726199679	1.527152343842772	0.13172846218944131	35.0	30.0					0.2318420934534167
photosynthesis_light_reactions	Organ_root_vs_other			-0.43518575194272263	-3.3313617398184334	0.0009704950812395255			-0.36147350731398775	0.07371224462873487	52.0	255.0	0.0021199467022820838
photosynthesis_light_reactions	Organ_leaf_vs_other			0.1558151021076296	0.7345018750561579	0.46320723201279446			0.14667936322184036	-0.009135738885789259	18.0	289.0	0.6602742062243383
photosynthesis_light_reactions	Organ_shoot_vs_other			-1.140991627626332	-4.174866408690343	3.8946392626086404e-05			-1.103825776563585	0.03716585106274696	10.0	297.0	0.0001008024279734001
photosynthesis_light_reactions	Organ_whole_seedling_vs_other			1.1067539370759834	14.342246773352915	5.19103070581553e-36			0.5768098694858547	-0.5299440675901288	147.0	160.0	7.994187286955916e-34
calvin_cycle	Flight_FLT_vs_GC	0.04208625944090924	-0.04181297204194277	0.08389923148285201	0.8420406305504438	0.40042497177397596	153.0	154.0					0.5900999584037541
calvin_cycle	HW_BRIC_vs_other			-0.5941233601448965	-5.908359728634394	9.226448340643452e-09			-0.1954607797219369	0.39866258042295966	206.0	101.0	4.002459280166455e-08
calvin_cycle	HW_CARA_vs_other			-0.6712490290628799	-4.469515468221178	1.1065409329623097e-05			-0.5925357878698388	0.07871324119304107	36.0	271.0	3.374402052993974e-05
calvin_cycle	HW_VEGGIE_vs_other			1.2021637735989938	11.92250800664516	3.693833182318778e-27			0.9476339844005096	-0.2545297891984843	65.0	242.0	1.6252866002202621e-25
calvin_cycle	Flight_BRIC_FLT_vs_GC	-0.17014012124849956	-0.21934819337612307	0.049208072127623514	0.4193642292140796	0.6753912289865072	100.0	106.0					0.8320819941113768
calvin_cycle	Flight_CARA_FLT_vs_GC	-0.6049143254470885	-0.580157250292589	-0.02475707515449943	-0.3950532688861907	0.6952712138233108	18.0	18.0					0.8461514285059777
calvin_cycle	Flight_VEGGIE_FLT_vs_GC	0.981190505067333	0.9084847102892154	0.07270579477811756	0.8146772265135214	0.41832609158805656	35.0	30.0					0.6049034563808517
calvin_cycle	Organ_root_vs_other			-0.605921869918078	-4.720232280935242	3.595303015574672e-06			-0.5032901525378175	0.10263171738026049	52.0	255.0	1.1910211494916697e-05
calvin_cycle	Organ_leaf_vs_other			1.111661452177837	5.488797626752267	8.522489855550571e-08			1.0464826048188756	-0.06517884735896139	18.0	289.0	3.4089959422202285e-07
calvin_cycle	Organ_shoot_vs_other			-0.9739194775317009	-3.536661111243537	0.00046818746559341485			-0.9421957160485839	0.031723761483117084	10.0	297.0	0.0010449401405997955
calvin_cycle	Organ_whole_seedling_vs_other			0.6940687649505798	7.577816201529868	4.241813076425743e-13			0.36172964948564396	-0.33233911546493583	147.0	160.0	2.561722406939468e-12
starch_metabolism	Flight_FLT_vs_GC	0.023949414190425466	-0.02379389851386438	0.047743312704289845	0.48115175043681635	0.630753643510082	153.0	154.0					0.7902676462399576
starch_metabolism	HW_BRIC_vs_other			-1.0660152366605216	-12.364763273733194	9.65781195552097e-29			-0.3507085957743083	0.7153066408862132	206.0	101.0	5.949212164600918e-27
starch_metabolism	HW_CARA_vs_other			0.18408593374443977	1.1961107343533326	0.23258237494761771			0.16249930959199735	-0.021586624152442415	36.0	271.0	0.3851364058272379
starch_metabolism	HW_VEGGIE_vs_other			1.2958404732579818	13.47059915234639	8.967333259261739e-33			1.021476855141471	-0.27436361811651083	65.0	242.0	9.206462146175387e-31
starch_metabolism	Flight_BRIC_FLT_vs_GC	-0.3489782273684605	-0.35234101879869334	0.0033627914302328255	0.02961994165470728	0.9763991183433982	100.0	106.0					0.9892464751637061
starch_metabolism	Flight_CARA_FLT_vs_GC	0.1646266385169587	0.16037198066703603	0.004254657849922655	0.1859985606810669	0.8535511707534252	18.0	18.0					0.9355649843133629
starch_metabolism	Flight_VEGGIE_FLT_vs_GC	1.017108674705025	1.0265730656506578	-0.009464390945632672	-0.2901666537108593	0.772641708930544	35.0	30.0					0.879995054123631
starch_metabolism	Organ_root_vs_other			0.05006403594464659	0.37844105508806136	0.7053662481543521			0.041584134090830234	-0.008479901853816358	52.0	255.0	0.8486437673107048
starch_metabolism	Organ_leaf_vs_other			1.125873595855311	5.596271737796254	4.879357476457411e-08			1.0598614631992993	-0.06601213265601179	18.0	289.0	2.0037894703318433e-07
starch_metabolism	Organ_shoot_vs_other			-1.0256657826627658	-3.752163768758318	0.0002098234147487423			-0.9922564737812424	0.033409308881523304	10.0	297.0	0.00048228068464636296
starch_metabolism	Organ_whole_seedling_vs_other			0.43928507454784693	4.570334946845766	7.082367993375895e-06			0.22894336132786808	-0.21034171321997888	147.0	160.0	2.203403375716945e-05
sucrose_metabolism	Flight_FLT_vs_GC	-0.0013440290426476973	0.0013353015813318955	-0.0026793306239795926	-0.04006370919913058	0.9680685464385408	153.0	154.0					0.9840432749276257
sucrose_metabolism	HW_BRIC_vs_other			-0.4413394455563132	-6.633618814209564	1.4917964251127807e-10			-0.14519636482471537	0.29614308073159784	206.0	101.0	7.093140073261674e-10
sucrose_metabolism	HW_CARA_vs_other			-0.16605669504045514	-1.6044827880761179	0.10964260889857569			-0.14658424871649292	0.01947244632396223	36.0	271.0	0.19864660906330184
sucrose_metabolism	HW_VEGGIE_vs_other			0.6867487362402628	9.56673694730341	3.9183079225465624e-19			0.541345909349002	-0.14540282689126083	65.0	242.0	3.352330111512059e-18
sucrose_metabolism	Flight_BRIC_FLT_vs_GC	-0.16212422050240746	-0.12922668965708137	-0.032897530845326095	-0.393607263103846	0.6942820939635165	100.0	106.0					0.8461514285059777
sucrose_metabolism	Flight_CARA_FLT_vs_GC	-0.12246858451906961	-0.17069991291391615	0.048231328394846534	1.1441067971106382	0.2605705036253886	18.0	18.0					0.4201869901393701
sucrose_metabolism	Flight_VEGGIE_FLT_vs_GC	0.520320575087397	0.5658754659875409	-0.04555489090014386	-0.5679139025328138	0.5721119751591921	35.0	30.0					0.7551225082065425
sucrose_metabolism	Organ_root_vs_other			-0.10906165755595473	-1.226393008948037	0.22099676981371635			-0.09058867321422946	0.018472984341725278	52.0	255.0	0.36792975731148453
sucrose_metabolism	Organ_leaf_vs_other			0.6216383731485392	4.510919001464485	9.2214667344371e-06			0.5851905206512308	-0.036447852497308454	18.0	289.0	2.8402117542066267e-05
sucrose_metabolism	Organ_shoot_vs_other			-0.6249118215767097	-3.379055098839003	0.0008218732387663575			-0.6045563876491294	0.02035543392758016	10.0	297.0	0.0018081211252859864
sucrose_metabolism	Organ_whole_seedling_vs_other			0.4322914413803729	6.9509557833464966	2.207080159047101e-11			0.2252984710777188	-0.20699297030265412	147.0	160.0	1.1329678149775119e-10
glycolysis	Flight_FLT_vs_GC	0.004906594717097316	-0.00487473371244144	0.009781328429538756	0.09562763073340116	0.9238791184244095	153.0	154.0					0.9678733621589052
glycolysis	HW_BRIC_vs_other			-0.9852627192223309	-10.583951888216987	1.6706639938282406e-22			-0.3241418066496922	0.6611209125726387	206.0	101.0	2.4503071909480864e-21
glycolysis	HW_CARA_vs_other			0.19627825147223577	1.2378534549766993	0.21672242875986217			0.17326190928005147	-0.0230163421921843	36.0	271.0	0.36277450031542147
glycolysis	HW_VEGGIE_vs_other			1.1814676106024598	11.216306383161294	1.1251026083765078e-24			0.9313197451654565	-0.2501478654370032	65.0	242.0	3.150287303454222e-23
glycolysis	Flight_BRIC_FLT_vs_GC	-0.3464449561531298	-0.30310109957097764	-0.043343856582152174	-0.3457197149067997	0.7299096196333712	100.0	106.0					0.8646621647964552
glycolysis	Flight_CARA_FLT_vs_GC	0.17912859918671795	0.16739521937338506	0.01173337981333289	0.724286582928051	0.4738446012959241	18.0	18.0					0.6656414776829347
glycolysis	Flight_VEGGIE_FLT_vs_GC	0.9191682806190844	0.9454964538028904	-0.02632817318380598	-1.0615860743553367	0.2924763312468871	35.0	30.0					0.46196261550790374
glycolysis	Organ_root_vs_other			0.01617255085279096	0.11861326804487814	0.9056598342116756			0.013433226278376594	-0.0027393245744143676	52.0	255.0	0.9520898848715736
glycolysis	Organ_leaf_vs_other			1.0441354957713793	4.988207768388857	1.0251205671375343e-06			0.9829158250095392	-0.06121967076184019	18.0	289.0	3.6713620311437277e-06
glycolysis	Organ_shoot_vs_other			-1.1750509279158832	-4.194559173121811	3.58816901392865e-05			-1.1367756533909361	0.03827527452494702	10.0	297.0	9.365729290593426e-05
glycolysis	Organ_whole_seedling_vs_other			0.5582257611397738	5.739478277296033	2.2914786206705128e-08			0.290931992776429	-0.2672937683633448	147.0	160.0	9.668156372144081e-08
trehalose_metabolism	Flight_FLT_vs_GC	-0.010950673073966397	0.010879564807253276	-0.021830237881219672	-0.2785689648289326	0.7807644016353859	153.0	154.0					0.879995054123631
trehalose_metabolism	HW_BRIC_vs_other			-0.6211727726951799	-8.23390958368201	5.364786498239929e-15			-0.20435977212447232	0.41681300057070764	206.0	101.0	3.515647322250847e-14
trehalose_metabolism	HW_CARA_vs_other			-0.07230149074208853	-0.5939461977023088	0.5529883559706162			-0.06382314003617533	0.008478350705913193	36.0	271.0	0.7373178079608217
trehalose_metabolism	HW_VEGGIE_vs_other			0.8664649747219153	10.554326654422706	2.1051815990731258e-22			0.6830114784452889	-0.18345349627662647	65.0	242.0	2.8191127500631426e-21
trehalose_metabolism	Flight_BRIC_FLT_vs_GC	-0.23567960943833788	-0.17481275579063701	-0.060866853647700864	-0.6142621998610537	0.5397265155824241	100.0	106.0					0.729104240348187
trehalose_metabolism	Flight_CARA_FLT_vs_GC	-0.06474021350542669	-0.0629060665669239	-0.001834146938502798	-0.04925992838916887	0.961000397095008	18.0	18.0					0.9840432749276257
trehalose_metabolism	Flight_VEGGIE_FLT_vs_GC	0.6587951944747032	0.7112638097443053	-0.052468615269602004	-1.6801077089483583	0.09788903427126429	35.0	30.0					0.1816254370816229
trehalose_metabolism	Organ_root_vs_other			-0.1798145720891134	-1.7295331274720225	0.08472545446947505			-0.14935738072548457	0.03045719136362881	52.0	255.0	0.16009472378281173
trehalose_metabolism	Organ_leaf_vs_other			0.7505420072074321	4.6568084628742135	4.799948942420247e-06			0.7065362869151401	-0.044005720292292	18.0	289.0	1.5399836190264962e-05
trehalose_metabolism	Organ_shoot_vs_other			-0.9144930476070237	-4.264289643301686	2.6776843882272952e-05			-0.8847050004536999	0.029788047153323744	10.0	297.0	7.171537318034843e-05
trehalose_metabolism	Organ_whole_seedling_vs_other			0.5082155520198843	6.976352854636869	1.8890325465041382e-11			0.2648680401406568	-0.2433475118792275	147.0	160.0	9.861390242767365e-11
cell_wall_biosynthesis	Flight_FLT_vs_GC	-0.008448309828479243	0.008393450673749112	-0.016841760502228353	-0.20052515985340583	0.8412035284872429	153.0	154.0					0.9275720271617125
cell_wall_biosynthesis	HW_BRIC_vs_other			-0.7212760519194086	-9.098952544514201	1.2141151869387881e-17			-0.23729277278130373	0.48398327913810485	206.0	101.0	8.69645296691039e-17
cell_wall_biosynthesis	HW_CARA_vs_other			-0.01713415603728525	-0.13126760543649127	0.8956501607118962			-0.015124939042684958	0.0020092169946002913	36.0	271.0	0.9520898848715736
cell_wall_biosynthesis	HW_VEGGIE_vs_other			0.964655458520977	11.126559811748152	2.304639708958546e-24			0.7604124461305423	-0.20424301239043477	65.0	242.0	5.460223310455631e-23
cell_wall_biosynthesis	Flight_BRIC_FLT_vs_GC	-0.2485576569339607	-0.22666552358068376	-0.021892133353276944	-0.21059904365794369	0.833410364973124	100.0	106.0					0.9246187312123761
cell_wall_biosynthesis	Flight_CARA_FLT_vs_GC	-0.0023000952767903518	-0.027949782808579564	0.02564968753178921	0.7354952621282106	0.4670816177266368	18.0	18.0					0.6602742062243383
cell_wall_biosynthesis	Flight_VEGGIE_FLT_vs_GC	0.674416457274885	0.8607410997954759	-0.1863246425205909	-4.76062787950588	1.1707643180592453e-05	35.0	30.0					3.517439941640849e-05
cell_wall_biosynthesis	Organ_root_vs_other			-0.09662159521758593	-0.8640194038673408	0.3882562060045357			-0.08025572241200128	0.01636587280558465	52.0	255.0	0.5749178435067163
cell_wall_biosynthesis	Organ_leaf_vs_other			0.8145472824531249	4.720173866102521	3.5962651591793924e-06			0.7667888098662968	-0.04775847258682806	18.0	289.0	1.1910211494916697e-05
cell_wall_biosynthesis	Organ_shoot_vs_other			-0.883004162845536	-3.8206691659780083	0.00016128293666492765			-0.8542418122642481	0.028762350581287885	10.0	297.0	0.00038507863947905203
cell_wall_biosynthesis	Organ_whole_seedling_vs_other			0.5212981085399137	6.633038906769357	1.4969289115649637e-10			0.27168631063969456	-0.24961179790021912	147.0	160.0	7.093140073261674e-10
lignin_biosynthesis	Flight_FLT_vs_GC	-0.025432232975634433	0.025267088605662413	-0.05069932158129685	-0.480540230869169	0.6311877953734726	153.0	154.0					0.7902676462399576
lignin_biosynthesis	HW_BRIC_vs_other			-1.0335903922535472	-10.827459441224738	2.4714937703707127e-23			-0.340041138819571	0.6935492534339762	206.0	101.0	4.22900045152322e-22
lignin_biosynthesis	HW_CARA_vs_other			0.35545980789522524	2.1840031021781137	0.029723491763678764			0.31377722455897716	-0.04168258333624808	36.0	271.0	0.05831105390581567
lignin_biosynthesis	HW_VEGGIE_vs_other			1.1466634339098212	10.307638541175287	1.4267458314044385e-21			0.9038845309647449	-0.24277890294507634	65.0	242.0	1.5694204145448822e-20
lignin_biosynthesis	Flight_BRIC_FLT_vs_GC	-0.37560649142942565	-0.3064889193763121	-0.06911757205311353	-0.5340121723024964	0.593914540976511	100.0	106.0					0.7702152763630896
lignin_biosynthesis	Flight_CARA_FLT_vs_GC	0.30141959245600103	0.3261348566619533	-0.02471526420595227	-0.49629673158614124	0.6228785355241393	18.0	18.0					0.7862565120550611
lignin_biosynthesis	Flight_VEGGIE_FLT_vs_GC	0.8069704238132136	1.0169509893081978	-0.20998056549498423	-4.060503773612007	0.00013780396612909405	35.0	30.0					0.00033159079349813253
lignin_biosynthesis	Organ_root_vs_other			0.1612230470358929	1.148399500354777	0.2517035521842157			0.13391490877574153	-0.027308138260151375	52.0	255.0	0.41018356652242555
lignin_biosynthesis	Organ_leaf_vs_other			1.023797977229425	4.721439124679279	3.5754806406995217e-06			0.9637707342648331	-0.06002724296459189	18.0	289.0	1.1910211494916697e-05
lignin_biosynthesis	Organ_shoot_vs_other			-1.234162065088754	-4.274040725084057	2.5695101273724874e-05			-1.1939613463562213	0.0402007187325325	10.0	297.0	7.06615285027434e-05
lignin_biosynthesis	Organ_whole_seedling_vs_other			0.5562969962283217	5.523085943329231	7.13974428763344e-08			0.28992677327860394	-0.26637022294971774	147.0	160.0	2.893475316567236e-07
oxidative_stress	Flight_FLT_vs_GC	0.02284669683123295	-0.022698341657004302	0.04554503848823725	0.5033344137229365	0.6150924811836294	153.0	154.0					0.7862565120550611
oxidative_stress	HW_BRIC_vs_other			-0.8553818717179411	-10.31167221523733	1.3830265466062284e-21			-0.2814122770146973	0.5739695947032438	206.0	101.0	1.5694204145448822e-20
oxidative_stress	HW_CARA_vs_other			0.11777422395141428	0.838136747689007	0.4026102386463015			0.10396356576818652	-0.013810658183227756	36.0	271.0	0.5904950166812423
oxidative_stress	HW_VEGGIE_vs_other			1.058364265358772	11.411186546418767	2.352679818860526e-25			0.8342806261134293	-0.22408363924534264	65.0	242.0	7.24625384209042e-24
oxidative_stress	Flight_BRIC_FLT_vs_GC	-0.30125490721933945	-0.26269281455748766	-0.03856209266185179	-0.3497240656112674	0.7269065637130956	100.0	106.0					0.8645867259106315
oxidative_stress	Flight_CARA_FLT_vs_GC	0.1365779462446357	0.07134918529173734	0.06522876095289837	1.3132340320710645	0.1978982299962416	18.0	18.0					0.33490469691671654
oxidative_stress	Flight_VEGGIE_FLT_vs_GC	0.8903609229916899	0.7688536130887921	0.12150730990289782	3.6217481770827757	0.0005850435327584316	35.0	30.0					0.0012963554538819922
oxidative_stress	Organ_root_vs_other			-0.05222394357148748	-0.4329163580762477	0.6653815076003881			-0.04337819417175678	0.0088457493997307	52.0	255.0	0.8230421861081105
oxidative_stress	Organ_leaf_vs_other			0.9413240729697061	5.089230958826832	6.298472491504452e-07			0.8861324335121988	-0.05519163945750722	18.0	289.0	2.3094399135516324e-06
oxidative_stress	Organ_shoot_vs_other			-1.0634681087260267	-4.295213610718937	2.3488277720352604e-05			-1.0288274537186644	0.034640655007362395	10.0	297.0	6.698508831359817e-05
oxidative_stress	Organ_whole_seedling_vs_other			0.48981434668371604	5.685282277814246	3.0554559786373304e-08			0.25527783540519394	-0.2345365112785221	147.0	160.0	1.2717303262436456e-07
heat_shock	Flight_FLT_vs_GC	0.04555963076331349	-0.04526378900511048	0.09082341976842398	0.8675850304307562	0.3863036205469166	153.0	154.0					0.5747899281567648
heat_shock	HW_BRIC_vs_other			-0.5248115007648422	-4.885772623648259	1.666780581211756e-06			-0.17265785530048566	0.3521536454643565	206.0	101.0	5.8337320342411466e-06
heat_shock	HW_CARA_vs_other			-0.2843873518765164	-1.754688964532633	0.08031663805838096			-0.2510389979105408	0.03334835396597564	36.0	271.0	0.15364922063342445
heat_shock	HW_VEGGIE_vs_other			0.8705474310121171	7.365026213077897	1.664285426189266e-12			0.686229571025838	-0.18431785998627903	65.0	242.0	9.671696438986677e-12
heat_shock	Flight_BRIC_FLT_vs_GC	-0.1640185398904862	-0.18080815285708898	0.01678961296660278	0.11858369225285285	0.9057218709979581	100.0	106.0					0.9520898848715736
heat_shock	Flight_CARA_FLT_vs_GC	-0.18629039684752677	-0.3157875989735548	0.12949720212602803	2.8659699428070944	0.007083408691594522	18.0	18.0					0.014841427734769475
heat_shock	Flight_VEGGIE_FLT_vs_GC	0.7635915611168878	0.5959739159196132	0.1676176451972745	2.1009327775819955	0.03965406710481059	35.0	30.0					0.07730033334355482
heat_shock	Organ_root_vs_other			-0.3720991912171651	-2.6947139329541034	0.0074353861764761865			-0.3090726181119777	0.06302657310518738	52.0	255.0	0.015473641502396388
heat_shock	Organ_leaf_vs_other			0.7191404231017432	3.2801990638367116	0.001157492119052231			0.6769758380338884	-0.04216458506785479	18.0	289.0	0.0025106167089301913
heat_shock	Organ_shoot_vs_other			-1.4830429522625865	-5.245155418138523	2.926034414723457e-07			-1.4347353642410041	0.04830758802158244	10.0	297.0	1.0990470728473473e-06
heat_shock	Organ_whole_seedling_vs_other			0.9230826374835879	10.186310067980056	3.628575728695418e-21			0.4810854136722281	-0.44199722381135975	147.0	160.0	3.7253377481272956e-20
dna_damage_response	Flight_FLT_vs_GC	-0.002459260760756686	0.002443291535037302	-0.0049025522957939875	-0.04798175839219436	0.9617621839162842	153.0	154.0					0.9840432749276257
dna_damage_response	HW_BRIC_vs_other			-0.9942881698795198	-10.733284404572737	5.1868801372255986e-23			-0.327111091719321	0.6671770781601989	206.0	101.0	8.408205696134129e-22
dna_damage_response	HW_CARA_vs_other			0.2530773982885422	1.6004848540324905	0.11052631875078439			0.2234005698247391	-0.029676828463803113	36.0	271.0	0.1990766442996584
dna_damage_response	HW_VEGGIE_vs_other			1.1581777854297697	10.924279665059773	1.150051202935499e-23			0.9129609904690692	-0.2452167949607005	65.0	242.0	2.2138485656508354e-22
dna_damage_response	Flight_BRIC_FLT_vs_GC	-0.34904252428445526	-0.30642106099749633	-0.04262146328695893	-0.3408905462221253	0.7335368002807823	100.0	106.0					0.8656296340478197
dna_damage_response	Flight_CARA_FLT_vs_GC	0.19393794370003584	0.25286319594944234	-0.05892525224940651	-2.02374858996647	0.05091223809010251	18.0	18.0					0.09862244862736837
dna_damage_response	Flight_VEGGIE_FLT_vs_GC	0.8867743584414028	0.943512061168013	-0.05673770272661016	-1.3364348894412312	0.18621401497495094	35.0	30.0					0.3186328700682494
dna_damage_response	Organ_root_vs_other			0.04757772037942528	0.3493884098656157	0.7270388376975765			0.039518953409620236	-0.008058766969805044	52.0	255.0	0.8645867259106315
dna_damage_response	Organ_leaf_vs_other			1.0199906440606115	4.869513066159299	1.799164212497435e-06			0.960186632356732	-0.05980401170387955	18.0	289.0	6.226321094934944e-06
dna_damage_response	Organ_shoot_vs_other			-1.1939770405690404	-4.271046233795699	2.6022772392685526e-05			-1.1550852802899187	0.038891760279121765	10.0	297.0	7.092932652165612e-05
dna_damage_response	Organ_whole_seedling_vs_other			0.5327174950949511	5.457509789215444	1.0009293907423518e-07			0.27763778245990933	-0.2550797126350418	147.0	160.0	3.952387850623646e-07
gravitropism_signaling	Flight_FLT_vs_GC	-0.0020209442523630777	0.002007821237737505	-0.004028765490100583	-0.056241422580034124	0.9551863078617711	153.0	154.0					0.9840432749276257
gravitropism_signaling	HW_BRIC_vs_other			-0.6206329158637838	-9.202682547915142	5.71571588100828e-18			-0.20418216450241738	0.41645075136136633	206.0	101.0	4.293757295976952e-17
gravitropism_signaling	HW_CARA_vs_other			0.10122375019191837	0.9105079253447662	0.36327370638251244			0.08935386417592804	-0.011869886015990327	36.0	271.0	0.5431470949796788
gravitropism_signaling	HW_VEGGIE_vs_other			0.7581277521035936	9.953088969385815	2.1504477316464135e-20			0.5976121042640706	-0.16051564783952305	65.0	242.0	2.1365738753132107e-19
gravitropism_signaling	Flight_BRIC_FLT_vs_GC	-0.2273001800816753	-0.1823727158427401	-0.044927464238935205	-0.4953178298617041	0.6209088978515085	100.0	106.0					0.7862565120550611
gravitropism_signaling	Flight_CARA_FLT_vs_GC	0.12238639948444227	0.05632132886741381	0.06606507061702846	1.56818828112273	0.12609825777789418	18.0	18.0					0.22449863234445902
gravitropism_signaling	Flight_VEGGIE_FLT_vs_GC	0.5776530956238862	0.6208976143442857	-0.04324451872039947	-1.4155485890957655	0.16183240166584756	35.0	30.0					0.2800246051296688
gravitropism_signaling	Organ_root_vs_other			-0.004102399900534536	-0.04296225319190356	0.9657597354254883			-0.0034075308620074743	0.0006948690385270623	52.0	255.0	0.9840432749276257
gravitropism_signaling	Organ_leaf_vs_other			0.6799109871341257	4.612714950328256	5.857266443099281e-06			0.6400464992891282	-0.03986448784499752	18.0	289.0	1.8408551678312025e-05
gravitropism_signaling	Organ_shoot_vs_other			-0.7404580348829333	-3.75371765387231	0.0002085837842381241			-0.7163388806522188	0.024119154230714476	10.0	297.0	0.00048228068464636296
gravitropism_signaling	Organ_whole_seedling_vs_other			0.4002902355880451	5.892223111517671	1.0072890814004133e-08			0.2086203182217825	-0.19166991736626257	147.0	160.0	4.3089588482128796e-08
