	Endodermis	Trichoblast	Columella	Phloem Pole Pericycle	Metaphloem & Companion Cell	Cortex	Lateral Root Cap	Atrichoblast	Xylem Pole Pericycle	Procambium	Protoxylem	Metaxylem	Protophloem
AT1G18270	0.3464964	0.19750057	0.16589075	0.591311	0.22473717	0.30195233	0.13912529	0.15597329	0.37928832	0.13887586	0.08154406	0.09650958	0.04259085
AT1G18280	0.03551184	0.010647317	0.003508256	0.051115233	0.018694842	0.15653786	0.0029694897	0.03482048	0.026901	0.012715815	0.021687163	0.002874758	0.0
AT1G18290	0.067832835	0.01925264	0.0	0.049159333	0.010475098	0.04780617	0.003862103	0.031752232	0.017831448	0.022942396	0.0	0.014103588	0.02916951
AT1G18300	0.2175198	0.081128106	0.12272796	0.08421939	0.050718945	0.1346129	0.03970182	0.13965783	0.051436704	0.0734842	0.018975394	0.034300674	0.0671658
AT1G18310	0.0012666283	0.00017515845	0.0	0.0020796158	0.0	0.00093256845	0.00051038834	0.00094820803	0.00050003215	0.0032302623	0.002302442	0.0	0.0
AT1G18320	0.0035396132	0.0	0.0021595494	0.004442992	0.0	0.004252725	0.004275455	0.002836936	0.0014748523	0.0014362023	0.0	0.0	0.0
AT1G18330	0.017591693	0.0083218925	0.013810372	0.033176936	0.009023682	0.043339357	0.024846189	0.0135628665	0.028183848	0.018072996	0.009971576	0.016764214	0.01096814
AT1G18335	0.05808634	0.08415879	0.043060936	0.032831695	0.07409002	0.046210498	0.034632336	0.02984607	0.05022481	0.03842452	0.074386366	0.03970529	0.044158563
AT1G18340	0.018169984	0.012609634	0.0059860363	0.03105703	0.01688707	0.012546179	0.0254643	0.024075462	0.023394944	0.012390171	0.026204599	0.04061108	0.021560898
AT1G18360	0.09896482	0.010064878	0.03293675	0.057302807	0.13893777	0.035352122	0.028719904	0.028706212	0.07141072	0.076076664	0.017345846	0.07256153	0.042142954
AT1G18370	0.013779027	0.0	0.0	0.0035069324	0.0	0.002286246	0.03652307	0.019739628	0.0028898076	0.0	0.0	0.0	0.0
AT1G18390	0.016907005	0.03816735	0.17635457	0.008053143	0.0025020966	0.023218418	0.13218896	0.16831243	0.009939884	0.008709287	0.0016656762	0.034177523	0.0
AT1G18410	0.0	0.026982054	0.0	0.0	0.0	0.0017404109	0.004618614	0.0012420531	0.0	0.002887074	0.0024640867	0.0	0.0
AT1G18415	0.0023679335	0.04822735	0.009564588	0.00021150698	0.0	0.007930381	0.008178935	0.0041555124	0.0010110592	0.0049403245	0.0	0.021306882	0.0
AT1G18420	0.0	0.011488945	0.0	0.0	0.0	0.0	0.0006313826	0.0	0.0	0.0	0.0	0.0	0.0
AT1G18440	0.036803037	0.011169013	0.023929628	0.025462514	0.04101321	0.032125175	0.05631268	0.02818672	0.04952866	0.05905367	0.02934145	0.043791085	0.08953217
AT1G18450	0.10181481	0.08408374	0.20717475	0.16260701	0.10490849	0.069363736	0.28433055	0.110251576	0.20455213	0.15129793	0.040712275	0.15230896	0.0871388
AT1G18460	0.011061702	0.016694378	0.038898833	0.013109832	0.00782469	0.022005312	0.03703487	0.024612209	0.00786715	0.009322773	0.04708631	0.0023291348	0.016388765
AT1G18470	0.08241994	0.25863507	0.18245685	0.12426847	0.1879137	0.13974623	0.20792583	0.2595899	0.0884172	0.1058944	0.2801802	0.094996884	0.37588948
AT1G18480	0.15018535	0.19436894	0.240901	0.12285344	0.119858794	0.100281104	0.40265098	0.19077729	0.1589462	0.10430235	0.07845766	0.080072336	0.06724142
AT1G18485	0.00087325246	0.002112631	0.0	0.001311193	0.007408901	0.0024427308	0.004714136	0.0015745766	0.00237364	0.0025454785	0.0	0.0	0.0
AT1G18490	0.35206938	0.0069529642	0.010481493	0.032768965	0.03519882	0.0142671075	0.018899463	0.015997136	0.05493566	0.0401984	0.014651893	0.021861663	0.004923045
AT1G18500	0.050731074	0.07549697	0.16326538	0.054021265	0.02085692	0.030678565	0.22956078	0.078929126	0.11394696	0.06475499	0.007845551	0.06653581	0.015811883
AT1G18510	0.00030633432	0.0	0.0	0.0034051905	0.0	0.00050091656	0.0030468605	0.0	0.00041452775	0.0003881777	0.0010685514	0.0	0.0
AT1G18540	0.30117622	0.46934295	0.38536486	0.32189777	0.3282771	0.20673357	0.7962731	0.46278408	0.85123307	0.35103166	0.14226432	0.87605333	0.109618306
AT1G18550	0.005478718	0.0001450613	0.0021806099	0.002550996	0.0065091355	0.0022133628	0.008142409	0.008682096	0.0033864044	0.0063076043	0.0	0.0023134658	0.025813129
AT1G18560	0.00846405	0.0064273523	0.01654772	0.013570667	0.001452961	0.007639898	0.018825103	0.0149491625	0.0071552508	0.00636387	0.019345425	0.009880789	0.0
AT1G18570	0.019235779	0.038789906	0.042386886	0.40924355	0.012982254	0.037986327	0.032966025	0.10865248	0.05078493	0.04564841	0.00095604284	0.0044836635	0.027872734
AT1G18580	0.043462753	0.03391557	0.0401132	0.047483858	0.021705067	0.060485143	0.052034162	0.04343361	0.028068414	0.022632292	0.06578852	0.08777064	0.031654302
AT1G18590	0.0046752193	0.0040832814	0.0	0.10317626	0.0059567504	0.011585822	0.0006926199	0.006551392	0.024549147	0.0	0.0017823608	0.0	0.0
AT1G18600	0.073422134	0.098417364	0.055657476	0.07785291	0.13130909	0.077226855	0.083831444	0.06481176	0.13003421	0.07384455	0.054187234	0.12928717	0.06487948
AT1G18610	0.07413757	0.020707114	0.023970973	0.021867134	0.033992708	0.0121664535	0.041757982	0.013962241	0.03412499	0.027752003	0.009537644	0.039629918	0.09788562
AT1G18620	0.11004502	0.08113582	0.018000027	0.017202355	0.011068671	0.114844896	0.030518077	0.09725782	0.015199125	0.013919463	0.021829812	0.0375967	0.017852614
AT1G18630	0.042785224	0.1182766	0.026190318	0.049710073	0.095528774	0.02863332	0.065665014	0.05378516	0.09117952	0.04416682	0.00835465	0.07777983	0.043700162
AT1G18640	0.31577998	0.23828243	0.1505386	0.33594084	0.2835889	0.3118103	0.32137448	0.2270379	0.46525198	0.37432724	0.37514144	0.7464966	0.23710254
AT1G18650	0.013145283	0.0028836774	0.042040486	0.0008611626	0.0	0.030961642	0.026880316	0.022545641	0.0031972786	0.010164426	0.00065974303	0.031437516	0.01930198
AT1G18660	0.13856187	0.06937026	0.089042984	0.19279581	0.14027168	0.21984074	0.0869651	0.079503834	0.14660935	0.111910984	0.071109764	0.13461491	0.14821161
AT1G18670	0.009043513	0.0017460991	0.011261539	0.03305074	0.031750724	0.036439132	0.023628991	0.009858917	0.062359218	0.014534418	0.003326479	0.0	0.01453404
AT1G18680	0.07863802	0.054957297	0.04729222	0.033944838	0.055108964	0.06607712	0.06464113	0.03603816	0.06435173	0.07931764	0.053727318	0.074964866	0.004923045
AT1G18690	0.017900288	0.027982548	0.016340625	0.04630165	0.020744346	0.033116672	0.045626465	0.032528054	0.026429959	0.01675241	0.0076736165	0.018567437	0.018664569
AT1G18700	0.033692174	0.03851782	0.08193087	0.049334146	0.033951275	0.04780216	0.12476368	0.061784405	0.061339624	0.054534312	0.16246077	0.09274799	0.053388853
AT1G18710	0.0027603547	0.000464086	0.039237723	0.006910004	0.0030639055	0.0036894747	0.019109474	0.0041941367	0.0070976405	0.0	0.0	0.0	0.0
AT1G18720	0.42976028	0.2518457	0.6268933	0.64012414	0.37798545	0.5704816	0.30909878	0.29040197	0.5676637	0.3153698	0.63831717	0.24315971	0.20950416
AT1G18740	0.45626092	0.26823857	0.6198451	0.4942777	0.43156755	0.45245546	0.63814205	0.2756066	0.35605842	0.47262323	0.25725794	0.61639035	0.6146024
AT1G18745	0.0051843105	0.0020895747	0.031026337	0.0055386187	0.0	0.004306103	0.033919506	0.007813336	0.006772072	0.00420459	0.006792201	0.0	0.0
AT1G18750	0.00094100175	9.805117e-05	0.007712763	0.0	0.0	0.0012692503	0.004911651	0.0010954981	0.0011695707	0.0022396059	0.0	0.0	0.0
AT1G18773	0.00019252738	0.0856779	0.0018571386	0.007262283	0.0	0.0017918522	0.0011768615	0.0027874496	0.0043918737	0.0019741398	0.0	0.0	0.0
AT1G18800	0.28042287	0.10608892	0.13146324	0.16183127	0.07707827	0.08842177	0.30438513	0.14189576	0.29475597	0.17253625	0.03443659	0.39414552	0.009120223
AT1G18830	0.0025031627	0.0036043858	0.0	0.007608368	0.00077195273	0.0007099603	0.00184678	0.0	0.009694747	0.0048983525	0.021101234	0.0030443836	0.0
AT1G18835	0.06528697	0.00017898677	0.0	0.0063461117	0.0078480095	0.0059985574	0.021472663	0.00084351975	0.0020644339	0.0004368256	0.001685632	0.0	0.0
AT1G18840	0.18285704	0.107015245	0.11011122	0.20088954	0.28510338	0.24611521	0.34209493	0.18531264	0.16180934	0.18799768	0.42691618	0.4633596	0.38923112
AT1G18850	0.010268574	0.00784991	0.01764421	0.0048579923	0.0044352436	0.012520982	0.016646331	0.0128197875	0.016753318	0.0051312414	0.0	0.028230155	0.0
AT1G18860	0.0026206379	0.15421845	0.01027075	0.0036309874	0.0073245596	0.011164561	0.008225323	0.1672882	0.011756814	0.0059261024	0.0014997595	0.016855216	0.050290514
AT1G18870	0.0036536744	0.0	0.0	0.014500242	0.0046814326	0.031502426	0.0	0.008499589	0.009168388	0.0	0.012848721	0.0	0.0
AT1G18880	0.01831118	0.00047322595	0.0039800727	0.10456326	0.21565185	0.00380937	0.004061374	0.00054554135	0.05939729	0.0722727	0.008378992	0.051193085	0.0
AT1G18890	0.30096945	0.055007875	0.1454271	0.15526958	0.090155184	0.09192727	0.14521717	0.1626183	0.07981483	0.18353194	0.21487838	0.33959326	0.1016138
AT1G18900	0.022488758	0.011203169	0.059621967	0.007148711	0.014498446	0.020431416	0.02337486	0.019107865	0.018353092	0.014152598	0.0005014227	0.0016151702	0.0
AT1G18910	0.031666417	0.067454636	0.12221448	0.0022941357	0.010570574	0.040412348	0.1328615	0.057530463	0.003779754	0.00805068	0.0066709532	0.0	0.0
AT1G18940	0.009725888	0.16610633	0.008952457	0.0	0.0015257398	0.012986177	0.005531584	0.011557272	0.0058360053	0.007847319	0.002183354	0.0	0.0
AT1G18950	0.0538466	0.061592434	0.10398738	0.05110662	0.025882144	0.049167935	0.10383528	0.05258701	0.044617742	0.044334084	0.035517655	0.051099144	0.02899826
AT1G18970	0.00020566324	0.0	0.0	0.0	0.0	0.0	0.0	0.011364495	0.0	0.0	0.0	0.0	0.0
AT1G18990	0.0056423154	0.0037733682	0.020495726	0.024194906	0.009578517	0.008102517	0.0167179	0.004594044	0.0066776033	0.005570435	0.009769504	0.008618555	0.0
AT1G19000	1.0298346	0.5856481	0.7796553	1.9487255	1.2626543	0.87777543	1.1906748	0.76919115	1.0113899	1.1150836	0.58571815	1.1291711	0.4590775
AT1G19010	0.037794817	0.039982516	0.06138467	0.072203346	0.014522227	0.024265772	0.037424494	0.0236508	0.030643562	0.021868097	0.027748093	0.007933766	0.02465157
AT1G19020	0.53041583	1.0150329	2.5594	0.56499803	0.68141574	0.9681696	1.1910045	1.341661	0.5009594	0.751323	0.42426604	0.39577398	0.6018956
AT1G19025	0.0040068515	0.013987964	0.07843628	0.0050574155	0.017197737	0.037034407	0.04720532	0.06573182	0.009736489	0.009441604	0.005655896	0.0050308583	0.022691287
AT1G19050	0.0	0.0	0.0	0.0	0.0	0.0	0.051983707	0.0024836836	0.0014687886	0.003146867	0.117211886	0.0	0.0
AT1G19080	0.0345698	0.045691967	0.04527941	0.034620747	0.026440552	0.029144147	0.06991841	0.03557407	0.04067	0.025124492	0.014456641	0.016774062	0.0734477
AT1G19100	0.014687556	0.008086655	0.051665258	0.021684023	0.006633855	0.016836816	0.034600064	0.013293271	0.016767021	0.019690024	0.0011553317	0.011202739	0.040365737
AT1G19110	0.30330276	0.3044978	0.457826	0.23667331	0.2920522	0.22565806	0.45065773	0.35565984	0.17439066	0.29268867	0.11639499	0.14477946	0.3943338
AT1G19115	0.004731223	0.0062469556	0.17480198	0.004171477	0.0021139854	0.013311452	0.10861394	0.009247932	0.004137682	0.005365513	0.0017282945	0.0	0.025449924
AT1G19120	0.2857809	0.32489714	0.22591531	0.2581855	0.24225733	0.2846777	0.2618979	0.2470314	0.24881087	0.24628139	0.21230984	0.37423298	0.24073699
AT1G19130	0.36674705	0.530106	0.1768641	0.45273906	0.5275137	0.40974483	0.33567718	0.3860041	0.49411854	0.42222175	0.34239647	0.7837846	0.25376934
AT1G19140	0.34522018	0.1997804	0.23897403	0.3549912	0.3459157	0.38416088	0.30508053	0.22607842	0.5274027	0.2980388	0.15805061	0.41284418	0.1766599
AT1G19170	0.051808458	0.06983472	0.06753002	0.0770394	0.03482002	0.06339575	0.09484983	0.060664304	0.076680765	0.06255229	0.92783254	0.18446615	0.04221997
AT1G05473	0.0014483308	0.00015477416	0.0	0.0010188726	0.0	0.0	0.0004939171	0.00069603143	0.00036306042	0.00042654594	0.0	0.0	0.0
AT1G19180	1.8012645	1.5879768	2.9157002	1.9326738	1.6479044	1.6657916	2.354401	1.663864	1.5757109	1.6282305	1.4916364	1.2017573	1.7992325
AT1G19190	0.04005901	0.053420544	0.016266683	0.029650774	0.004753855	0.02918216	0.0074012848	0.024421116	0.020734474	0.014494821	0.054639656	0.026734702	0.019499522
AT1G19200	0.03803181	0.17027523	0.08605017	0.03344148	0.018587511	0.03472199	0.11012618	0.071973495	0.056855656	0.031220393	0.13832559	0.0	0.03669798
AT1G19210	0.02553411	0.01914094	0.12182082	0.024596566	0.026184488	0.06283746	0.049979832	0.06257946	0.03927373	0.08581536	0.01609432	0.12911202	0.03315694
AT1G19220	0.024132485	0.061383933	0.07970997	0.052359518	0.02262791	0.05352402	0.06949929	0.08806879	0.026947834	0.045496807	0.008777355	0.02433559	0.0099729085
AT1G05483	0.0005459418	0.0008291627	0.0	0.0	0.0	0.0	0.0	0.00028807283	0.00035567582	0.0	0.0023704364	0.0	0.0
AT1G19230	0.07434991	0.2571769	0.0057361294	0.00598236	0.024282878	0.043174095	0.008570774	0.07358616	0.01215846	0.0072132084	0.23339662	0.0	0.016825076
AT1G19240	0.057899017	0.031207424	0.050325885	0.064552546	0.027090197	0.041470543	0.07470061	0.05493639	0.09564215	0.05088048	0.0067029884	0.1593297	0.014849448
AT1G19250	0.0008261348	0.0	0.0	0.0	0.0009207605	0.026424	0.00102785	0.001587359	0.000101576254	0.0	0.0021057187	0.0064734137	0.026559813
AT1G19270	0.027827512	0.05900446	0.089334756	0.05184939	0.05883621	0.03606102	0.08366719	0.06640107	0.024270346	0.0331565	0.08829726	0.022868177	0.037144642
AT1G19290	0.002522704	0.005835501	0.016565118	0.0075005833	0.007287125	0.0036103465	0.010176292	0.004705563	0.0067025083	0.013605888	0.02007402	0.004272548	0.0
AT1G19300	0.043938976	0.059566893	0.08732822	0.110300705	0.030259302	0.14077188	0.27276158	0.13567068	0.04506071	0.0735017	1.7435734	0.09759015	0.09905008
AT1G19310	0.30970123	0.31823227	0.59175515	0.26180306	0.34296465	0.39333743	0.926979	0.40573946	0.16959895	0.23815109	0.4146744	0.12157555	0.30242845
AT1G19320	0.0	0.0	0.0	0.0	0.0	0.00043090363	0.009096753	0.0	0.0	0.0005010249	0.0	0.0	0.0
AT1G19330	0.0045972154	0.001775026	0.0068371007	0.02669549	0.0	0.010850011	0.011306486	0.006949448	0.014775064	0.0869742	0.0026276829	0.017611872	0.0051808073
AT1G19340	0.001172278	0.00046143643	0.0	0.00264907	0.0	0.004393656	0.00259988	0.0011286042	0.00388959	0.0037072375	0.0071797404	0.0	0.0
AT1G19350	0.12565292	0.15230773	0.09873504	0.19776489	0.11499748	0.2839047	0.18996786	0.14852507	0.19467852	0.34037894	0.035659086	0.31216723	0.31508908
AT1G19360	0.013842101	0.050462928	0.0027253963	0.009551848	0.023933826	0.03418304	0.0081694145	0.037070937	0.02035895	0.0101680355	0.002984827	0.007561758	0.0051808073
AT1G19370	0.036692694	0.074570216	0.0633528	0.026215736	0.05563549	0.11335076	0.055034325	0.09055109	0.027882628	0.029603632	0.07133632	0.032805063	0.06430779
AT1G19380	0.053056933	0.05388905	0.30108503	0.04437208	0.03102172	0.19019656	0.24016553	0.24832086	0.033809703	0.05769265	0.013736345	0.07343392	0.0
AT1G19396	0.004239745	0.0060004024	0.007387403	0.0030227278	0.0067682206	0.00140587	0.001852527	0.0048807096	0.0028973494	0.0021139146	0.0005014227	0.0	0.0
AT1G19400	0.18217784	0.27448454	0.26323646	0.13417609	0.07691594	0.12488824	0.25838885	0.2097772	0.12877987	0.21159871	0.10134088	0.12215111	0.20556433
AT1G19410	0.0005320926	0.00017515845	0.0024608893	0.0	0.0	0.00021238186	0.0024051105	0.0014856792	0.0011374597	0.0	0.0047326596	0.0	0.0
AT1G19430	0.06259849	0.065941535	0.12661794	0.08105673	0.06503072	0.16719995	0.12742978	0.1043839	0.074870795	0.09927334	0.087551825	0.14465065	0.036246646
AT1G19440	0.10071448	0.23296314	0.09687956	0.22425711	0.20945168	0.24832271	0.10142953	0.1897414	0.20996886	0.21751034	0.02327256	0.113242805	0.13222733
AT1G19450	0.7579868	0.10807192	0.07304614	0.21186322	0.07804691	1.0733242	0.04678754	0.1090324	0.24584642	0.16711017	0.51938	0.17798303	0.07934463
AT1G19480	0.040088955	0.05135041	0.034990013	0.068484776	0.053233247	0.030174803	0.048782866	0.0300762	0.04076231	0.041458122	0.028948305	0.041001827	0.01861854
AT1G19485	0.026678823	0.015188811	0.02584166	0.026517581	0.0053867414	0.019364426	0.038788684	0.02839246	0.028585108	0.022422353	0.01882161	0.04027623	0.01973256
AT1G19490	0.021466251	0.010723266	0.061245628	0.0054957545	0.0010125646	0.018289486	0.09837278	0.030769747	0.010018333	0.006516767	0.06260764	0.033845488	0.0
AT1G19520	0.039857056	0.04418906	0.048790675	0.051776987	0.035711344	0.04392487	0.09216964	0.06238838	0.061997857	0.032970335	0.0021107085	0.07654913	0.0
AT1G19530	0.0014677133	0.0015954116	0.0039099767	0.025361152	0.0029781512	0.0016032468	0.002195962	0.0038107967	0.028289568	0.0039036537	0.0	0.0023248454	0.0
AT1G19540	0.1063196	0.0013967685	0.0015626964	0.008442874	0.0	0.00067196606	0.0	0.00067439943	0.047276296	0.023064848	0.0011842094	0.0	0.0070017884
AT1G19570	0.24159783	0.009649356	0.01690133	0.45367247	0.1398923	0.28735963	0.017310534	0.06266708	0.8832368	0.30916363	0.2159245	0.16347963	0.014849448
AT1G19580	0.29111886	0.39648035	0.20717137	0.25901705	0.33164597	0.28702343	0.36067745	0.26700088	0.35655582	0.2886693	0.24415547	0.29293934	0.21031965
AT1G19600	0.030206589	0.025821343	0.035431087	0.034771185	0.020337796	0.044000216	0.059675183	0.1134932	0.087912545	0.04586707	0.01193331	0.039667614	0.012423637
AT1G19650	0.009114746	0.05349958	0.025974115	0.009096701	0.0	0.019992664	0.01607611	0.004726984	0.0049406886	0.004158768	0.0020767802	0.0	0.0
AT1G19660	0.09436324	0.020996029	0.09852116	0.39798754	0.07741212	0.25394475	0.026563296	0.07377723	0.4284315	0.12565172	0.0148231955	0.02579016	0.064126305
AT1G19680	0.0691559	0.064258516	0.0813118	0.05063522	0.045008775	0.07559553	0.09229868	0.054817412	0.0847882	0.06826238	0.060492728	0.08533302	0.016643923
AT1G19690	0.035745677	0.0324769	0.016866023	0.028858429	0.018104509	0.044650428	0.071365505	0.05400045	0.035807796	0.017672421	0.05479956	0.08519694	0.020791428
AT1G19700	0.13792947	0.19682464	0.03669477	0.081167094	0.03134	0.24068753	0.030488981	0.2983308	0.13486788	0.05642798	0.6401393	0.020291006	0.030989166
AT1G19710	0.06227527	0.08963621	0.03003431	0.02686054	0.00929987	0.1060652	0.06926133	0.067123875	0.028619668	0.015011406	0.047282323	0.09036011	0.037483692
AT1G19715	0.00090460526	0.004426043	0.0	0.0	0.04491507	0.0019182621	0.001161019	0.0047017974	0.007803043	0.0008722515	0.002370541	0.0030990078	0.010135353
AT1G19720	0.012079555	0.00014952075	0.0	0.0011383651	0.0	0.0035207854	0.002715393	0.0008781304	0.015133153	0.0007313068	0.0011842094	0.0	0.0
AT1G19730	0.08913567	0.14374274	0.06945423	0.0546273	0.18155408	0.07239525	0.15522487	0.06745314	0.11399581	0.060977336	0.0567194	0.16108541	0.023738844
AT1G19740	0.0760714	0.036519565	0.06424694	0.08243518	0.06820006	0.05629773	0.1212196	0.056710973	0.083478585	0.055895384	0.032434296	0.068235196	0.004638017
AT1G19750	0.007190258	0.007012184	0.009111625	0.009689641	0.0051442953	0.0032671806	0.014730886	0.00641785	0.011780201	0.009537288	0.0	0.0027491157	0.003966352
AT1G19770	0.21490121	0.11556345	0.6951784	0.1357061	0.07217574	0.2555588	0.37286898	0.33838615	0.12721278	0.27093768	0.0932694	0.21974708	0.057020653
AT1G19780	0.018576019	0.0040989835	0.02539303	0.0029978836	0.0	0.013802076	0.014733514	0.018337222	0.006776767	0.025716593	0.008519841	0.022915425	0.004638017
AT1G19800	0.104894236	0.04061684	0.044942286	0.16355906	0.08542798	0.07604685	0.07895385	0.038749415	0.15321612	0.10312501	0.06783656	0.16021441	0.0841838
AT1G19835	0.43013492	0.33336565	0.15594403	0.33883506	0.5642924	0.3398289	0.24981959	0.47205764	0.2356548	0.24632372	0.41061535	0.51153547	1.3431332
AT1G19840	0.3676634	0.26346424	0.02357429	0.03043629	0.05636105	0.13346122	0.06123994	0.12881948	0.039796732	0.030221388	0.038946293	0.05696896	0.017215738
AT1G19850	0.030752797	0.0121776825	0.67368627	0.018901259	0.014293567	0.04712096	0.27770546	0.028241677	0.020349164	0.035551466	0.046494827	0.1553217	0.015804823
AT1G19860	0.07966245	0.061717156	0.05572415	0.06053004	0.07310945	0.05435733	0.08401287	0.05263382	0.055565476	0.048119392	0.036696017	0.054134503	0.081700765
AT1G19870	0.58077693	0.33764446	0.19703837	0.22204965	0.19750677	0.64263195	0.48867372	0.71237797	0.18561473	0.2198001	0.28745458	0.36733648	0.5218614
AT1G19880	0.117415056	0.07384435	0.15483384	0.09372217	0.08093585	0.08814343	0.20015486	0.10754259	0.10313937	0.07109185	0.14330302	0.10493344	0.16322975
AT1G19900	0.011662076	0.046737555	0.0042036166	0.0030729226	0.019820549	0.04641939	0.0073373737	0.6722757	0.012354545	0.011212605	0.00860135	0.00554811	0.0
AT1G19910	2.4063668	2.8335104	1.700361	2.1359978	2.1666856	2.791442	1.7955197	2.6067095	2.059239	1.9077736	2.2099514	1.85448	1.9257683
AT1G19920	0.14572369	0.059353936	0.09304115	0.70307684	0.37484652	0.17356566	0.13527225	0.09450351	0.6009241	0.537765	0.15773264	0.6932141	0.2646919
AT1G19940	0.0026243126	0.036437385	0.0	0.0052423514	0.0	0.034500785	0.0027863423	0.033546057	0.00095021364	0.0025830814	0.22869106	0.042922195	0.020378752
AT1G19950	0.02018712	0.0011580372	0.009669702	0.05261184	0.01801184	0.017770424	0.014746213	0.01665181	0.041485015	0.016376358	0.0	0.025742915	0.030431572
AT1G19960	0.0021814613	0.0028673175	0.0017715667	0.006094703	0.0021829724	0.006210536	0.00068619347	0.0043174573	0.0067611285	0.19446336	0.011185671	0.069239676	0.0
