	auxin_biosynthesis	auxin_signaling	auxin_transport	auxin_response_genes	cytokinin_biosynthesis	cytokinin_signaling	ethylene_biosynthesis	ethylene_signaling	aba_biosynthesis	aba_signaling	ga_biosynthesis	ga_signaling	ja_biosynthesis	ja_signaling	sa_biosynthesis	sa_signaling	photosynthesis_light_reactions	calvin_cycle	starch_metabolism	sucrose_metabolism	glycolysis	trehalose_metabolism	cell_wall_biosynthesis	lignin_biosynthesis	oxidative_stress	heat_shock	dna_damage_response	gravitropism_signaling
OSD-120__Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13	0.15182911303765143	0.21520984405181678	0.29220070540478094	-0.1683334457049933	0.10599493245430569	0.12427315276280099	0.04324675308968798	0.17354298601358217	-0.08483910327189369	0.17575943104798086	-0.08712519134601024	0.11456729381855214	0.12934819925124005	0.12603804832918541	0.016489805013025327	0.43666059484787695	-0.19028294105144714	-0.7225931094433606	0.2717137096649101	-0.09961018402575322	0.20274611093453968	-0.0006770027297762256	0.06446562201042359	0.28654138416552183	0.22720546966944946	-0.09281198344808402	0.24002641029424462	0.2146913063095278
OSD-120__Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day13	-0.046721731712216164	-0.022316615943578002	0.3560034031556392	-0.21292552733973538	0.018217072835088104	0.06724310193250288	0.032989262317374285	0.21511660792248818	-0.2286852640832922	0.1284197945605681	-0.02643574229983786	0.06355022281534527	0.12351419658589198	-0.40351268884830277	-0.039442251135816904	0.4000279362093406	-0.22530160539030472	-0.42336673356789345	0.03104378143608711	-0.09375571878717252	0.2317649528814238	-0.16585563335096132	0.04797372104899536	0.26752437779021604	0.16257041410117118	-0.19382109152701535	0.2269373787131349	0.3455286372663514
OSD-120__Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13	-0.05356511486093629	0.07016040876125049	0.36111850794462214	-0.1433979370577594	0.21551982003380724	0.0840126161283104	0.079864854287094	0.1944242005144665	-0.01885108860637638	0.24521671008434792	-0.2825735394836007	-0.1456886316825089	-0.13068772269584783	-0.24360022056644787	0.06063805779223124	0.4572779586101778	-0.16837321390312543	-0.3646407620498995	0.09907324842554173	0.021813353767092626	0.1318375199986336	-0.1642781421135549	0.00721430177154298	0.32898452345689216	0.21249004236393482	-0.15642539381736156	0.2586121738811602	0.10784480348944984
OSD-120__Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13	-0.08523988526444942	0.12482973436739885	0.3629662305177773	-0.2067761187410334	0.06250886311863267	0.20609265434149954	0.009568104449725334	0.31689714277612213	-0.1368298831066253	0.19584195133433277	0.26186120817162695	-0.04303985277564679	0.0897713451415697	-0.09130731019323546	-0.006882726862029428	0.3495064511429163	-0.2184948410018269	-0.35434850192736556	0.0782136459415643	-0.17915989238529273	0.19722219012618938	-0.06780025702282283	0.02000173268465073	0.3062437690955476	0.243905938808749	-0.2876902844332266	0.17539481182666394	0.13948915279929536
OSD-120__Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13	0.012019688877598344	-0.03999559105147954	0.2480717348959567	-0.0680781175200534	0.12106421661908462	-0.005510781602398476	0.041774308070266775	0.1186698635628666	-0.08611972888665939	0.15993554396201662	-0.09557534110936741	0.2562350106550803	-0.025921293906032764	-0.4459453612557953	-0.02929746938051414	0.44809804508991824	-0.17375711560014107	-0.6565539468087367	0.15782829222666336	-0.03334370696964233	0.21629465988923832	-0.013255374578867645	0.1094253695732641	0.3586697524056243	0.18680039798934822	-0.20205581082311935	0.09337743442463271	0.20938156928934032
OSD-120__Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day13	0.00847574058795908	0.03236967067537152	0.0893198613732825	-0.1286973155797762	0.10376194608927393	0.07468079018444633	0.003814161294315069	0.09762067865032396	-0.19636017560648222	0.1993214639707099	-0.036620112856085574	-0.0091909088092249	0.004006697312042564	-0.21861341629746067	-0.15083528551384864	0.4831067037981986	-0.15447729867416832	-0.5660322679407843	0.20448758678474213	-0.0297059932197985	0.22529640363096834	0.006025408730117046	-0.1250060673362198	0.3388696839940532	0.25835271299121937	0.023769338797955945	0.1447331229533809	0.14892881028463398
OSD-120__Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day13	0.05455663409902345	0.28051879039798694	0.2866060596307194	-0.2009365617753609	0.0936151245701202	0.22065485704465473	0.20436227372605026	0.1459872649290785	-0.2513750859752465	0.19888036493020916	0.5819745067857995	-0.0032821980357312097	0.00728190428078855	0.24487883915302472	-0.018915363430779333	0.47171306894666915	-0.2573718762005437	-0.3675415771392112	0.14622614725001154	0.026585793647167635	0.20313251433660895	0.06295847187035385	0.0652124031145005	0.377016302287482	0.27164352149023996	0.07024407880181135	0.2038024147302894	0.24062784041780289
OSD-120__Atha_Col-0_root_FLT_dark_Rep1_GSM2493786_Day13	0.05126298608993513	-0.017738673327562404	0.28475239400089897	-0.09482457911761588	0.11438387847079637	0.22155736170572798	-0.01929101542349894	0.08822336800401369	-0.32682774207757725	0.07361407014025459	0.13506092076209553	0.1571299104500894	0.030481004662340147	-0.2760211812924262	-0.12085962495551339	0.4814782705345116	-0.2888699365340213	-0.5528199939710003	0.2771975057269584	0.034497668531096384	0.23904439460615864	-0.1304005436529065	0.17179756572585098	0.23299398969875448	0.14043566305916658	-0.24881427204264583	0.24298155731688229	0.1037505136254192
OSD-120__Atha_Col-0_root_FLT_dark_Rep2_GSM2493787_Day13	-0.2951946003668196	-0.06847273982125616	0.27288504232854466	-0.19827291848774284	-0.004940741853866741	-0.018346974595922008	-0.042179401909431286	0.1255545708159992	-0.17467229017505742	0.01836996700084991	-0.05519741084557009	0.27386794209240095	-0.12897348532094208	-0.593576483132255	-0.17946526789265205	0.40572735273458144	-0.2154884133043283	-0.8430644340360266	0.1624314445786495	-0.27687892735337666	0.15567668229579903	-0.16453128291573466	-0.11196207486476897	0.19736848334565352	-0.003801556797893218	-0.28385821244905424	0.23596342610419516	0.03908248413634623
OSD-120__Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13	0.057656820116574505	0.26126217714251654	0.28744220629644307	-0.21177035297101343	0.07740358061626895	-0.09650254745825212	0.1687390481027089	0.28657267198759173	-0.18021325808977998	0.11199817492667609	0.0014517811273573138	0.03843341292136546	-0.06949960407895171	0.15032697039635856	-0.011241242069764068	0.3198329858540983	-0.31584460281569426	-0.5137293081070523	0.22784083860451992	-0.19833402703958275	0.11743241602925668	0.018367598689804254	0.03488704875588075	0.37973722002408256	0.41491570248339665	-0.2671353550297546	0.14915978239988262	0.07157493868770148
OSD-120__Atha_Ws_root_FLT_dark_Rep1_GSM2493789_Day13	-0.2673652110863493	-0.023267657059580175	0.31913520114742483	-0.032259587423889485	-0.08649896578982985	-0.07869962292881126	-0.11531509476154328	0.06088298541882068	-0.17732551252690895	-0.03601268259997355	-0.19250698989802636	0.2220585517455785	-0.015769825912357	-0.42809180385672163	-0.23875434424012437	0.31121684439138664	-0.17303785524757448	-0.848795300129686	0.28215955516472935	-0.2283392095041381	0.15108076508210158	-0.08619590564528634	-0.017073464035689274	0.11285344506015117	-0.15581652070345198	-0.37238186670395823	0.4014146627011072	0.10394827391617437
OSD-120__Atha_Ws_root_FLT_dark_Rep2_GSM2493790_Day13	-0.19256760722241206	0.08501475036713556	0.36176234853138534	-0.08754614686418244	-0.009538253940906396	0.02888497414709061	-0.07742971190323449	0.14231298609694595	-0.3131741359230545	-0.02129556718565002	-0.32392554896864034	-0.13173330980563291	-0.04076496527739387	-0.5257756359823027	-0.2388656765394068	0.41774518271009714	-0.2552523715651133	-0.7886946778313162	0.096440184477282	-0.11202086983008817	0.09482156426470853	-0.20105554902503506	-0.10894706051345902	0.4069717236715157	0.002409734953418559	-0.47887909142484886	0.1335411119512271	0.11336019848149832
OSD-120__Atha_Ws_root_FLT_dark_Rep3_GSM2493791_Day13	-0.21507920286389148	0.08326768299279426	0.3363221578649216	-0.18613673312761353	0.1313296011950024	-0.012539206153091887	-0.030642639744934308	0.01559385050856022	-0.33611743101433733	-0.009920778062241063	-0.16859879195986402	-0.003408546657198777	0.09357447903906621	0.24610005686146172	-0.04451476982571041	0.3980385269612027	-0.13929633228809515	-0.6916227675779122	0.19083211964635408	0.053147949088319484	0.19694363019704206	-0.2626172149886759	-0.04968460727825494	0.5673478597851104	-0.060321078976732716	-0.13068286668351944	0.16437826432531022	0.12894404660721592
OSD-120__Atha_Col-0-PhyD_root_FLT_dark_Rep1_GSM2493792_Day13	0.03846459324182951	0.027147818537447712	0.33120823045257514	-0.14166347735793533	0.06687532183956328	0.09562679243344162	0.04689541301791894	0.15397593518497832	-0.058640371382805985	0.0775755235573924	0.33793205067959176	0.1187040777979055	-0.2267317668902291	-0.4715969336797079	0.027167890664759362	0.44522227918791757	-0.25478951936762884	-0.6911517236894495	0.08834369680685175	-0.11184130620084666	0.2371813232467044	-0.09481917151209741	0.07548131194257021	0.43975830918160247	0.24475892436865138	-0.12689324383470427	0.19658010731255704	0.16869129669792682
OSD-120__Atha_Col-0-PhyD_root_FLT_dark_Rep2_GSM2493793_Day13	0.06675752396885781	0.18877774949793633	0.08307164494477348	-0.3834958581279285	-0.14396662663457374	0.15425255820131412	-0.16962878874173873	-0.022461219906927822	-0.06280660863800722	0.05404746866225188	0.04495404985705906	0.16753327682831992	-0.16949455803423538	-0.10019101235379824	-0.09348412249927103	0.25886824880465653	-0.17953196677412706	-0.8259292416005001	0.1390622539001886	-0.42961635978749657	0.11432554539739119	-0.09751000180734279	-0.09992914293791368	0.22428622066259168	-0.07300786430851278	-0.12520934730815406	0.0385568078014626	-0.18424002358117017
OSD-120__Atha_Col-0-PhyD_root_FLT_dark_Rep3_GSM2493794_Day13	-0.25480541815534336	0.12438625992744262	0.03817447297103372	-0.486038987834023	-0.23747568185765394	0.01216880891803803	-0.4184692860251903	0.13987914028886317	-0.2891510205133049	0.10832700916750021	0.3317028464177423	0.5478384745016429	-0.17619499218975776	-0.5059369428351074	-0.07069295777344468	0.47146253612374384	-0.11167619810519962	-0.7865073786654114	0.07251681949977165	-0.2669161033151519	0.11942861341165233	0.2853374462816369	-0.2656437757017409	0.21564088533067036	0.11862031853215257	-0.2484511325101159	0.12174777783847478	-0.04237175458950402
OSD-120__Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day13	0.39833200101149147	0.059830058505343404	0.5501663600987544	-0.050152321507573615	0.2071128367666751	0.2929593817130929	0.18830705874824594	0.06482851573335703	-0.0932286184843081	0.16512212746270352	-0.11898987248622055	0.2011579508229056	-0.23824818157816138	0.04682138892966732	-0.043097226604796764	0.3852316191802561	-0.14129633328939456	-0.3211003651911223	0.14691648301355445	-0.11059003828069955	0.19996661485961326	-0.02641331769509609	0.01803038234701356	0.2752403967626226	0.20979249044553044	-0.3493560512412056	0.17940401086424565	0.015338822483125574
OSD-217__Atha_Ws_root_GC_Rep1	0.36171075220726695	0.5013281690708397	1.1086794013378518	0.42755061639750036	0.6322111167056387	0.6213740398797539	0.839797857245779	0.7463279436891962	0.7860421825790095	0.6291361543610382	0.7720667083227702	0.5546560644028775	0.6549676936910712	0.7364196478286407	0.9553408083788468	0.7491654755437647	-0.4754492683940988	0.36320962566090675	1.0175353744242748	1.2305431128523696	0.9270410286910357	0.6688460100000323	0.8804313800776548	1.29295541871849	0.5633515261454755	0.7946621834066145	0.8878085259056293	0.5958400012107303
OSD-217__Atha_Ws_root_GC_Rep2	0.34468276981642426	0.4833547627813658	1.213550367374378	0.3851923868946739	0.6194579470789533	0.5984733192963858	0.8489301906971493	0.8491111498114619	0.7447563021468683	0.6293062505762512	0.8405475880775332	0.621891997875619	0.7435820369026059	1.0559830534299364	1.0700404624612927	0.7619927346166558	-0.47655536499431933	0.38423272005999864	1.0170266709772795	1.230182396518017	0.9387694863549503	0.6979420396594973	0.9480395843531388	1.3366228714671076	0.6424517767711881	0.7636294131153822	0.8415462224020155	0.6971198512942471
OSD-217__Atha_Ws_root_GC_Rep3	0.4178071051687729	0.48811352368649497	1.193440781372754	0.3556159692211469	0.6114835738522965	0.629068630665486	0.8600918033595742	0.8021867287293175	0.7291486312841908	0.6453801743253668	0.7553410715001043	0.673298601776493	0.6547855353330303	0.7109642779698779	0.9456166663896848	0.7552205286235126	-0.3669494196479334	0.43697523181526804	1.0038796899920244	1.2414450809686242	0.9513235050485798	0.6770948551687104	0.8687226846226115	1.2750583147852288	0.5762205443823537	0.8671679848455347	0.8841109013844707	0.6909326772681899
OSD-217__Atha_Ws_root_FLT_Rep1	0.13588984200736062	0.7158164504926087	1.1242591145951817	0.6462680205111248	0.4634497161973813	0.44745016381307157	0.4128373301533165	0.8432242281760678	0.7504741417119742	0.6831986491602715	0.4574631751973002	0.8628989491843924	1.4783102456208186	0.747389768830474	1.0503656178733185	0.7345327673487065	0.1744138526697549	1.5108972094899569	1.298802170574629	0.8671872994435957	1.0888037300036326	0.40491413748609534	0.7676747434810849	1.0122142966498913	0.8806927381285653	1.586110871406611	0.9737707498336312	0.5961888159136709
OSD-217__Atha_Ws_root_FLT_Rep2	0.32419516722790925	0.8493798310402569	1.1703738948142222	0.6941863603349492	0.48887274000730535	0.40166727461101226	0.413418751042969	0.9213590927337578	0.7186931568901542	0.6716021554131497	0.5950550092266519	0.9971587956142925	1.4532498720479297	1.0471955249126919	0.9961326212368443	0.7579042105400288	0.07437247236327459	1.4363932507326123	1.2228832194080372	0.7609149843538062	1.0318240335120936	0.40409047302182693	0.7657164279292328	0.969604819299624	0.8743013530811404	1.174788355762928	0.975287218139141	0.716541625333605
OSD-217__Atha_Ws_root_FLT_Rep3	0.364579177021278	0.7348369564137229	1.0793832139285755	0.8538771011290421	0.4624686240217314	0.425660217119855	0.5092672764977901	0.8132908006759068	0.8017279341003513	0.6713416849495609	0.4991024179493995	0.931006740235206	1.4319203530537563	0.6434026140414775	1.0834185312236206	0.7836469599085305	0.09716942519097832	1.4510499863535298	1.318456623237001	0.9106016261367159	1.0770757333783032	0.38761392307189363	0.6777017122826013	1.0105561392940936	0.8455983664573877	1.3051638460377335	0.9870024205539878	0.6063699098858072
OSD-217__Atha_Ws_leaf_GC_Rep1	0.38090822607738284	0.54377689543974	1.1384030062211155	0.4204121964060187	0.6648408051360691	0.675618537132881	0.870686974598211	0.8110699291513132	0.8283209759885708	0.6836090051513939	0.7884772190137511	0.6296217112087741	0.6593588317349601	0.8190822559525469	0.9415670358617972	0.7628185370398165	-0.4860832694979943	0.46624237169731875	1.0040976277050073	1.303036984322317	0.9554770709539676	0.7084807354602916	0.875066242920564	1.2941532577837533	0.6446161802656823	0.6632400763731872	0.8242189534869637	0.5017486625112171
OSD-217__Atha_Ws_leaf_GC_Rep2	0.37631440217810663	0.5556645270362298	1.0659946553575441	0.34420303472576097	0.6385412367390687	0.6564049296956084	0.7653095901991557	0.8234005985899409	0.6907225156043305	0.6382989434274243	0.7738646740222634	0.6932921162617104	0.622551600099995	0.96905124173431	0.8611127251997245	0.7557385751389177	-0.40493982442177745	0.5180832394517485	1.0099299046219357	1.2598997349005285	0.9557533392819513	0.7332350451798126	0.9166168552293255	1.285898723941093	0.6358230983406773	0.7647572889322689	0.8295326915324698	0.5414367354080221
OSD-217__Atha_Ws_leaf_GC_Rep3	0.3527858849018788	0.48703570690540254	1.1048940234880662	0.35417263282857403	0.5996805105855854	0.6273301845462995	0.8024660204272457	0.7740062342191935	0.7571339794454224	0.64475584209906	0.7627966340925002	0.6867781536846781	0.6800881765289891	0.8306458571670045	0.9554977658268179	0.7408077996249491	-0.5329383636331516	0.39009718374251956	0.9853438972015507	1.1416902527269401	0.9276329498593109	0.6795757676611173	0.7579058832405483	1.265950400443771	0.5921822032707316	0.7154576035086757	0.8522725766093056	0.6061569070115881
OSD-217__Atha_Ws_leaf_FLT_Rep1	0.17368267854700484	0.8395154171837984	1.046702262549361	0.6912697668290355	0.48783854016515926	0.585494257507224	0.4736709037320535	0.8462666064091964	0.7450547843757074	0.7059597757654915	0.4437328252355707	0.9039096060570492	1.4335155869424825	0.9246026668490693	1.077914817794101	0.7288314815182233	0.008536587872628778	1.448993083121473	1.3185419357877124	0.9364761115367769	1.1222257839416996	0.37746552045924625	0.6549344218149507	0.9565526822458992	0.9129166238481716	0.5626391700223816	0.9318826452187638	0.5574064528739341
OSD-217__Atha_Ws_leaf_FLT_Rep2	0.20034020314338	0.7178406530802018	1.035810755173016	0.6480045052513339	0.5009576032115708	0.5931205848763994	0.5001645418768625	0.8715350453696388	0.812743779177089	0.684270260428436	0.5136989138610084	0.907604353181548	1.4392711268374947	1.0616208465723864	1.0718622583264743	0.7641517090565467	0.10646478843758705	1.46874218973851	1.294614446174436	0.745788502012056	1.1191013943164994	0.5280685888178437	0.6544312418976805	0.9753341762661076	0.9539269738415522	0.6419067798389949	0.9680433231477139	0.6505191094637286
OSD-217__Atha_Ws_leaf_FLT_Rep3	0.19284812793908404	0.7081690371977172	1.053188263683268	0.5259778883069622	0.5386844936217275	0.4826723367838702	0.5778314835580787	0.8992078519611607	0.7990797056858391	0.6839494058776432	0.4691296654239201	0.9173044833702723	1.5097173696304744	1.226878029025276	1.2121609482854712	0.7787980775941649	0.08762332016723413	1.471003364215773	1.276745335432479	0.9767015435426597	1.1292846200259097	0.556132950279969	0.7293396993427083	1.0241889652283067	0.9898268160882897	0.5675974881987897	0.9599875152328591	0.6548161655626774
OSD-321__GSM4486031	0.05732100388555089	0.6220549855888711	0.34249677072025203	0.49992786778803594	0.3758557057314615	0.38258849548051727	0.4861808094682948	0.473588429922598	0.3226150566126203	0.4702236121647951	0.2160092429510051	0.37394898478594535	0.40796395722249623	0.5646121090645788	0.38622368195600737	0.4907444413773986	0.66401060145936	0.6032906865125703	0.5076669444513928	0.2889975092108743	0.6080000017144976	0.35986601787839706	0.5425950097062382	0.6570321160371422	0.5672978134768433	0.7424827535256204	0.6631739486277032	0.3103567377931666
OSD-321__GSM4486032	0.03494139230734227	0.5678079156632166	0.5670797707673038	0.4187187823800813	0.3941836373994628	0.3704880197331693	0.43442664779869694	0.5572860085672826	0.3322769393747662	0.4569504498043896	0.09133490110201087	0.40338834213108066	0.5018820272162027	0.5760438529647287	0.31353103723816034	0.469399567992185	0.9136814546490092	0.7527771410057433	0.5320877709696815	0.3313082877072126	0.6456330362782509	0.3948594671147183	0.5722334025446635	0.6509954682547355	0.6595456109980823	0.7047391248346799	0.642868534860015	0.31378899708769914
OSD-321__GSM4486033	0.1214697903344717	0.6278952252587942	0.4663420124176622	0.4441552747538497	0.40581713684527587	0.3572637048680789	0.41417647739395647	0.5232124434662461	0.2696662544554048	0.5868254123782735	0.30453453412071135	0.5103721320512382	0.49487963257141204	0.5877760693906522	0.46738565772701546	0.4959177041442251	0.8343035892059855	0.7261121983851387	0.5155388360148755	0.3674829781964503	0.6332770642394632	0.3885379780353287	0.5062153179043799	0.6484565559501481	0.6659029034188724	0.7657550512971738	0.6580345295822186	0.29138615025148196
OSD-321__GSM4486034	0.09029315923461273	0.701828856031219	0.31920563739678615	0.518068296335742	0.42525673493793825	0.43145899881474725	0.5746019330933216	0.5495717446721372	0.40369056430214634	0.5465035870040396	0.2822710561455212	0.4036728260689731	0.5074937443906212	0.6311483608028596	0.45088827684915134	0.4894203208862552	0.9203327516028295	0.7201212518370985	0.545094520214367	0.35962280194032625	0.6296117104545288	0.4553774401858259	0.5138286833605623	0.6306282140750878	0.6625999440840393	0.9130798331259057	0.6768234260071272	0.29765310631532466
OSD-321__GSM4486035	-0.07514070275262906	0.4621638075343389	0.12328719733226852	-0.09657223887951037	0.40742399991420936	0.2616297715190727	0.1937015287005972	0.28194369285104365	0.22615371524907296	0.5552875133278818	-0.17877748868039145	0.3252514643584252	0.3753880239154125	0.3974315187888916	0.3772771124909892	0.5537437547864236	0.5397973204642177	0.31377901993860086	0.2616403701654229	0.3008012251899715	0.5172135068165641	0.4316389014467802	0.2757438383737058	0.4985425478898001	0.5152868379314409	0.8702744513149427	0.6266116264774992	0.1878573935821229
OSD-321__GSM4486036	-0.12306597854469366	0.5045644565083643	0.2616270011540693	-0.24380706546977127	0.35183469704843723	0.2232967910002421	0.16827567767271817	0.2699532755208318	0.2880148906374071	0.6217143526499478	-0.10508105582975504	0.17472921409752956	0.2453826743942175	0.5044656382106187	0.3746797617035751	0.5646856780473767	0.6053733942478892	0.3737157553353154	0.1830263736316931	0.21207387604007197	0.5328607197594957	0.5742654453503336	0.22188245326198058	0.43567949155137575	0.48580701612377236	0.8954784393792254	0.5012363781936112	0.31769467454672
OSD-321__GSM4486037	0.030994881511493388	0.5156259577562557	0.1637406079891053	-0.08016684540283545	0.4827556770770388	0.3507397029815863	0.10619743405438539	0.4095331612006718	0.22253572100802693	0.5870045968674321	0.027653637190072102	0.25103305599733905	0.3262949670902097	0.6452584989312186	0.33599484121492856	0.5198925064873177	0.40800947707130075	0.3776484288290406	0.18859651931337534	0.24422663147630025	0.5420399288919948	0.4316928380067234	0.2836208098478689	0.5754218745733297	0.6345039610435194	0.9341791137661666	0.4525231336314877	0.2742358075768264
OSD-321__GSM4486038	-0.07547609843733653	0.5228470164015296	0.1637851859735149	-0.11655305778493467	0.4109186280003177	0.28219303770859544	0.19046770634215726	0.45268235147529173	0.27871559324427886	0.6308063023578413	-0.10285362237663025	0.3216958587300055	0.23882600323258463	0.6718278516980849	0.4839343070669208	0.5508435256142545	0.544547224461058	0.39367256879093016	0.3285459848044948	0.2825546753421702	0.556299101815858	0.467807941643307	0.2570787119135917	0.5635836418791664	0.579303318963053	0.9262642792440166	0.6051616948486213	0.20672311387788195
OSD-321__GSM4486039	0.19378000662781267	0.572451009641068	0.42971074790803393	0.5230028612182896	0.37875848880700497	0.4476978598404942	0.43502243115689854	0.43342299889112196	0.2517117316729451	0.4988974509372631	0.09566570822553472	0.5087527376270834	0.40109778478893127	0.5873993988138554	0.4640684095498773	0.4788790274674303	0.5722624073738867	0.6074677939756106	0.5726479982004494	0.2905181891472939	0.6427108151980125	0.47843415801316036	0.5325795595526974	0.6356128264704316	0.5959353623101835	0.8764632465103425	0.6721026913612144	0.2944861026589379
OSD-321__GSM4486040	0.13236015247477326	0.664845770405301	0.6319201983572299	0.5289177411118504	0.38450441539358743	0.41624497653741777	0.4862136925201402	0.5667080143569444	0.3914190357728358	0.5023927888803112	0.2759672629901098	0.4544980118040763	0.49625572320876543	0.5635336689462287	0.37355261555736763	0.4699106141061634	0.7264550630656459	0.6607721929933925	0.5840368094309325	0.3790608134374645	0.6325502635436784	0.36574391335656264	0.5186106056866046	0.6650755803633112	0.5907904438222873	0.639580162405582	0.6411214473740986	0.28892739639387144
OSD-321__GSM4486041	0.2596360519473722	0.6853293917700899	0.38563400743390075	0.5314218841240792	0.3911469051823695	0.31339867534555926	0.4699813132053446	0.4386006559482925	0.4283312169053626	0.5376679563094098	0.15147810824820013	0.5135097533831134	0.47858665067607864	0.6194012512129232	0.40910463224062676	0.47403260805168645	0.8051542470840519	0.7076596905155443	0.6206014860808374	0.3198709401085314	0.6285547449922172	0.5371631158094381	0.522104363821836	0.6720477619597829	0.6196402148646846	0.7351462755290759	0.6942823628653895	0.3016027785954273
OSD-321__GSM4486042	0.12913370638220542	0.6598375359441221	0.35786691894027606	0.5379350446158548	0.38759202402078713	0.402263447398303	0.49570220167187673	0.5455150487753057	0.3623806592733927	0.5032372194900773	0.23540165667491772	0.43716467186917063	0.4169296417633074	0.5501462722577141	0.49641621196676494	0.46821086675699647	0.9049699064652429	0.6687827039659457	0.5438937030346771	0.3183919470341494	0.6386835472453958	0.37509266512401507	0.5570869461209854	0.6646523919147241	0.5769726897469006	0.8110016850496022	0.6872353812605879	0.2865914648440306
OSD-321__GSM4486043	0.05261017404289558	0.6245987512350076	0.1781471793892	0.04494428366438612	0.39756806676988365	0.30412308342012173	0.31235438125507853	0.3927282558700586	0.3468050446517901	0.5720520196521046	0.05583191600238767	0.273127994565029	0.3318065401526054	0.699696174656504	0.43477194031251254	0.5665610540198107	0.38785180231616573	0.35351530510693663	0.3180892473470283	0.22856209035140065	0.5743450394292752	0.4595035482607161	0.29933473274176775	0.580059212112565	0.588870717270189	0.8991863643643925	0.5546927982052288	0.21501659329497724
OSD-321__GSM4486044	0.08851519523144309	0.4704001670858441	0.04884726563430738	-0.08255423820116314	0.36875384658091875	0.27022584147339973	0.2335865845471739	0.407077334996211	0.2687661591735918	0.6466445976335343	-0.18880780290280028	0.36461081021109515	0.17075871665122672	0.5349902305593587	0.30497648445046965	0.5553848242136408	0.6229882860682853	0.39909615588631875	0.2191545352419333	0.15354592635573472	0.59138830924702	0.4647116567488996	0.20527763652780778	0.4888808704003354	0.5402624823980143	0.9340913304802614	0.4925214552181288	0.18157341070150607
OSD-321__GSM4486045	0.020905058637554968	0.5950642805037516	0.2664559703054546	0.2173382019803548	0.44479427031524826	0.4441354875366744	0.1935626922545548	0.44583851698251875	0.38693453294839364	0.6422907206835633	-0.06572072152764322	0.2903580173191088	0.3207267317464635	0.7000803172367094	0.4334234403911537	0.5900795048290337	0.48058470461100267	0.325701153735749	0.3335128891261868	0.23098064112448757	0.5306466263323585	0.4428931893728802	0.34506444357753613	0.6338487630514456	0.6112905370343253	0.893450122776393	0.5776104918589472	0.34666019156706446
OSD-321__GSM4486046	-0.012603499821172629	0.6200291104106933	0.284314168259209	-0.050042695139457666	0.4658642349384609	0.35503008119547985	0.22513777188495887	0.28701089124299145	0.2799873441678027	0.5988356578109609	-0.005897710897267335	0.3604562420297582	0.30853400899695693	0.7225791289316646	0.36117706215812845	0.5627199121943252	0.7513862158184886	0.33248653584542165	0.3172706938113005	0.3067475634821563	0.5248618007837117	0.4849075419247339	0.2766396800384447	0.5981385820471389	0.6081427555498373	0.9520166847139828	0.6172369217379496	0.1787570559851008
OSD-321__GSM4486047	0.1117743191771049	0.6588282125587264	0.38518795937931455	0.5943025929897978	0.38008975998159206	0.4604099191085538	0.4439300179644159	0.4935563477244129	0.38439080245937873	0.4684045129741267	0.18707946565751937	0.46778437852914134	0.47832873756792815	0.6554132210639017	0.4880216084205245	0.46139661571328605	0.8583004534129589	0.6396693326481272	0.570598616490805	0.24053917549106824	0.6043750628509174	0.3951197126501957	0.5288374655163603	0.6564403578333886	0.5857605862013229	0.7652242263278177	0.712579223030296	0.30078752399211545
OSD-321__GSM4486048	0.21820551150139764	0.642910314733843	0.543431558482214	0.5553783430735684	0.39555016327028397	0.35698063194776053	0.44486018326517907	0.43241315192854174	0.3065514101655279	0.5580242910633738	0.20010696962453955	0.5176489064957572	0.41016380136274877	0.5513539170287094	0.4175613137382906	0.4781995429687632	0.5656444597248684	0.6084416106547793	0.5208238044194371	0.26720880609419173	0.6058353384930758	0.43653981869833886	0.5375361452973001	0.6281837481947947	0.6047479737594479	0.7149128438253671	0.6584964734721521	0.3864929937689353
OSD-321__GSM4486049	0.1477369646687998	0.6595806167535768	0.5553404819635889	0.471597761211636	0.39165163449369844	0.4086151474103763	0.45590028894897394	0.5109317594055761	0.22480649226870963	0.5064559568133931	0.15450892520380557	0.4721561133095833	0.4886368675376919	0.5829915059393895	0.4527359734023059	0.46528391771355077	0.6349795291996296	0.764281472395493	0.5190857885013948	0.33099674616591535	0.6158681329744178	0.4799536211558298	0.5200464157492211	0.6678959800208635	0.6004807285017639	0.6681444111779185	0.6626545601520379	0.3754041294655607
